work_id,isbn,isbn13,original_title,author,original_publication_year,num_pages,description,genres,image_url,reviews_count,text_reviews_count,5_star_ratings,4_star_ratings,3_star_ratings,2_star_ratings,1_star_ratings,ratings_count,avg_rating,similar_books
42106,440243068,9780440243069.0,The Gilded Web (Web #1),Mary Balogh,1989,480.0,"From one of America's most beloved storytellers comes a classic love story--the breathtaking tale of a man and a woman caught in a web of temptation and seduction.
All she wanted was to escape the hot, crowded London ballroom. But moments after stepping into the bitterly cold night, she is seized by a pair of strong hands and spirited away. Fully expecting to be ravished, sheltered Alexandra Purnell instead finds herself at the mercy of the man who saved her from certain scandal. Edmund, Earl of Amberley, is bold and sensual, tempting Alexandra to be reckless for the first time in her life. But as passion ignites, Edmund's offer of marriage takes Alexandra completely by surprise. Now a woman who craves her freedom above all else is about to discover how far one man will go to protect and possess the woman he loves....","romance, history, historical fiction, biography, fiction",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4384,164,543,850,867,269,81,2610,3.6,256253
2318460,380752859,9780380752850.0,For Love of Evil,Piers Anthony,1988,330.0,"The Man Who Would Be Satan
Parry was a gifted musician and an apprentice in the arts of White Magic. But his life of sweet promise went disastrously awry following the sudden, violent death of his beloved Jolie.
Led down the twisted path of wickedness and depravity by Lilah the harlot demoness, Parry thrived--first as a sorcerer, then as a monk, and finally as a feared inquisitor.
But it wasn't until his mortal flame was extinguished that Parry found his true calling--as the Incarnation of Evil. And, at the gates of Hell, he prepared to wage war on the master himself--Lucifer, the dark lord - with dominion over the infernal realms the ultimate prize!","fiction, fantasy, paranormal, young-adult, romance",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,17805,204,5287,4372,2399,595,133,12786,4.1,"1928459, 3419, 1915001"
3083634,373771088,9780373771080.0,Sarah's Child,Linda Howard,1985,251.0,"A tragic accident took everything that mattered to Rome Matthews -- his wife, Diane, and their two little boys. And it robbed Sarah Harper of her best friend. In the two years since the tragedy, Sarah has wanted to reach out to Rome, but she knew she needed to stay away, guarding the secret she had kept from him and Diane all those years -- that she was in love with her best friend's husband. But now Rome needs her. And though another woman will hold his heart forever, Sarah agrees to be his wife, knowing that everything has a price, including love. Then something totally unexpected rekindles her hidden hope that a marriage of convenience will become a union of love. Will Rome keep fighting his own growing need for a woman who dares him to believe there are second chances in life... or will he give in to the healing power of love and miracles?","romance, fiction, history, historical fiction, biography",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,7429,286,1503,1614,1309,445,200,5071,3.7,1814116
1807553,1401204252,9781401204259.0,Batman: Arkham Asylum - A Serious House on Serious Earth,Grant Morrison,1989,216.0,"In this groundbreaking, painted graphic novel, the inmates of Arkham Asylum have taken over Gotham's detention center for the criminally insane on April Fools Day, demanding Batman in exchange for their hostages. Accepting their demented challenge, Batman is forced to live and endure the personal hells of the Joker, Scarecrow, Poison Ivy, Two-Face and many other sworn enemies in order to save the innocents and retake the prison. During his run through this absurd gauntlet, the Dark Knights own sanity is placed in jeopardy. This special anniversary edition trade paperback also reproduces the original script with annotations by Morrison and editor Karen Berger.","comics, graphic, fiction, mystery, thriller, crime, fantasy, paranormal",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,68957,1490,21379,15548,8696,2609,958,49190,4.1,"5771048, 15805031, 103163"
1109091,843955430,9780843955439.0,The Girl Next Door,Jack Ketchum,1989,370.0,"Suburbia. Shady, tree-lined streets, well-tended lawns and cozy homes. A nice, quiet place to grow up. Unless you are teenage Meg or her crippled sister, Susan. On a dead-end street, in the dark, damp basement of the Chandler house, Meg and Susan are left captive to the savage whims and rages of a distant aunt who is rapidly descending into madness. It is a madness that infects all three of her sons and finally the entire neighborhood. Only one troubled boy stands hesitantly between Meg and Susan and their cruel, torturous deaths. A boy with a very adult decision to make.","fiction, mystery, thriller, crime, non-fiction",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,39648,1626,5782,5757,3261,951,475,16226,4.0,"1204376, 876713, 9053013"
268923,345366239,9780345366238.0,The Eight,Katherine Neville,1988,598.0,"Computer expert Cat Velis is heading for a job to Algeria. Before she goes, a mysterious fortune teller warns her of danger, and an antique dealer asks her to search for pieces to a valuable chess set that has been missing for years...In the South of France in 1790 two convent girls hide valuable pieces of a chess set all over the world, because the game that can be played with them is too powerful....","fiction, mystery, thriller, crime, history, historical fiction, biography, fantasy, paranormal, romance",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,43146,2262,9760,9693,5789,1945,774,27961,3.9,1225097
2944265,441012175,9780441012176.0,A Talent for War,Jack McDevitt,1989,310.0,"Christopher Sim changed mankind's history forever when he forged a rag-tag group of misfits into the weapon that broke the alien Ashiyyur. But now, one man believes Sim was a fraud, and Alex must follow the legend into the heart of the alien galaxy to confront a truth far stranger than any fiction.","fiction, mystery, thriller, crime, fantasy, paranormal",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,8589,325,1086,1867,1366,302,75,4696,3.8,"21526593, 1113882"
1330000,446676977,9780446676977.0,"Wild Seed (Patternmaster, #1)",Octavia E. Butler,1980,320.0,"Doro is an entity who changes bodies like clothes, killing his hosts by reflex or design. He fears no one until he meets Anyanwu. Anyanwu is a shapeshifter who can absorb bullets and heal with a kiss and savage anyone who threatens her. She fears no one until she meets Doro. Together they weave a pattern of destiny (from Africa to the New World) unimaginable to mortals.","fiction, fantasy, paranormal, history, historical fiction, biography, romance",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,27654,1049,5024,4327,1663,316,89,11419,4.2,"41083, 56024, 7036603"
807305,451451805,9780451451804.0,The Darkest Road,Guy Gavriel Kay,1986,448.0,"And so the time of prophecy has come at last, the final days for those who dwell in Fionavar, first of all worlds. Even as the Unraveller's armies march to battle, even as his rain of death unleashes plague upon the lands, the ancient of powers to aid in their stuggle.","fantasy, paranormal, fiction, romance, history, historical fiction, biography, young-adult",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,18643,426,6068,4664,2209,480,135,13556,4.2,"2085183, 212827, 797100"
18891,671697986,9780671697983.0,"Oath of Gold (The Deed of Paksenarrion, Book 3)",Elizabeth Moon,1989,501.0,"Paksenarrion---Paks for short---was somebody special. Never could she have followed her father's orders and married the pig farmer down the road. Better a soldier's life than a pigfarmer's wife, and so though she knew that she could never go home again, Paks ran away to be a soldier. And so began an adventure destined to transform a simple Sheepfarmer's Daughter into a hero fit to be chosen by the gods.","fantasy, paranormal, fiction",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,7378,162,2687,1893,816,161,41,5598,4.3,"819610, 29234"
505251,945953054,9780945953050.0,The Vampire Tapestry,Suzy McKee Charnas,1980,285.0,"Edward Weyland is far from your average vampire: not only is he a respected anthropology professor but his condition is biological -- rather than supernatural. He lives discrete lifetimes bounded by decades of hibernation and steals blood from labs rather than committing murder. Weyland is a monster who must form an uneasy empathy with his prey in order to survive, and The Vampire Tapestryis a story wholly unlike any you've heard before.","fantasy, paranormal, fiction, romance, mystery, thriller, crime",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,5444,187,453,544,523,213,90,1823,3.6,16452403
3083686,1416530738,9781416530732.0,Once and Always,Judith McNaught,1987,400.0,"Once and Always, one of Judith McNaught's most masterful and moving love stories, powerfully brings to life the fiery passion of a free-spirited American beauty and a troubled English lord.
Suddenly orphaned and alone, Victoria Seaton sails the vast ocean, eager to reclaim her heritage at Wakefield, the sumptuous English estate of a distant cousin, the notorious Lord Jason Fielding. Bewildered by his arrogance yet drawn to his panther-like grace, she senses the painful memories that smolder in his eyes. When he gathers her at last into his arms, arousing a sweet, insistent hunger, they wed and are embraced by fierce, consuming joy -- free from the past's cruel grasp. Then, in a moment of anguish, Victoria discovers the treachery at the heart of their love . . . a love she had dreamed would triumph not just once, but always.","history, historical fiction, biography, romance, fiction",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,30513,745,9265,6758,3102,607,237,19969,4.2,"1104093, 1814105, 3245791, 414437, 788122, 3242799, 340930, 2685945"
